curso;codigo;D_DENOMINA;D_ESPECIFICA;D_TIPO;D_DOMICILIO;D_LOCALIDAD;cod_municipio;D_MUNICIPIO;D_PROVINCIA;C_POSTAL;N_TELEFONO;Correo_e;N_LATITUD;N_LONGITUD;N_COUTMX;N_COUTMY;Regimen_general;Regimen_adultos;Regimen_especial;pub_adh_inf1;pub_noadh_inf1;priv_adh_inf1;priv_noadh_inf1;pub_inf2;priv_c_inf2;priv_noc_inf2;pub_pri;priv_c_pri;priv_noc_pri;pub_eso;priv_c_eso;priv_noc_eso;pub_bach_ord;priv_c_bach_ord;priv_noc_bach_ord;pub_bach_adul;pub_bach_semi_dist;pub_fpbasica;priv_c_fpbas;priv_noc_fpbas;pub_fpgm_ord;priv_c_fpgm_ord;priv_noc_fpgm_ord;pub_fpgm_adul;pub_fpgm_semi_dist;priv_noc_fpgm_semi_dist;pub_fpgs_ord;priv_c_fpgs_ord;priv_noc_fpgs_ord;pub_fpgs_adul;priv_noc_fpgs_adul;pub_fpgs_semi_dist;priv_noc_fpgs_semi_dist;pub_ce_gm;pri_noc_ce_gm;pub_ce_gs;pri_noc_ce_gs;pub_ee;priv_c_ee;priv_noc_ee;pub_ccff_gm_apd;priv_ccff_gm_apd;pub_ccff_gs_apd;priv_ccff_gs_apd;pub_ESD;priv_ESD;priv_Master_EA;pub_Dra;priv_Dra;pub_Ens_Mus;priv_Ens_Mus;pub_Ens_Dan;priv_Ens_Dan;pub_Ens_no_reg_mus;priv_Ens_no_reg_mus;pub_Ens_no_reg_dan;priv_Ens_no_reg_dan;pub_idi;pub_idi_libre;pub_Ens_no_reg_idi;pub_Dep_gm;priv_Dep_gm;pub_Dep_gs;priv_Dep_gs;pub_Adul_formal;pub_planes
22;14010506;Escuela Infantil;El Cisne;Público;C/ San José de Calasanz, s/n;Pozoblanco;14054;Pozoblanco;Córdoba;14400;957139659;14010506.edu@juntadeandalucia.es;38,37289397916988;-4,8447185754776;338855,7304;4248800,39;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010518;Escuela Infantil;Nuestra Señora de la Aurora;Público;C/ Haza Luna, s/n;Priego de Córdoba;14055;Priego de Córdoba;Córdoba;14800;957559619;14010518.edu@juntadeandalucia.es;37,43721;-4,201283;393727,607;4144052,582;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010521;Escuela Infantil;La Divina Providencia;Público;Avda. Jesús Nazareno, s/n;Puente Genil;14056;Puente Genil;Córdoba;14500;957601062;14010521.edu@juntadeandalucia.es;37,389194525378635;-4,764461517333984;343802,4025;4139509,111;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010531;Escuela Municipal de Música;Maestro Ramón Muñoz;Público;C/ Molino, 6;Montoro;14043;Montoro;Córdoba;14600;957162244;escuelamusicamontoro@hotmail.com;38,0201746197207559090909090909090909091;-4,380848003389846;378795,5951;4208953,138;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;14010555;Centro de Educación Infantil;Sotogordo;Privado;C/ Pablo VI, s/n (Prolongación);Sotogordo;14056;Puente Genil;Córdoba;14512;957617151;ceisotogordo@hotmail.com;37,361668;-4,75333;344731,1406;4136436,554;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010567;Escuela Infantil;Carmela Sillero;Público;C/ Amargura, 17;Montalbán de Córdoba;14040;Montalbán de Córdoba;Córdoba;14548;957311410;guarderia@montalbandecordoba.es;37,584063992;-4,74783486373;345675,9201;4161103,623;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010579;Escuela Infantil;Pinocho;Público;C/ Fuente Alhama, 62;Luque;14039;Luque;Córdoba;14880;957667142;gemelos7@hotmail.es;37,554946235070055;-4,283723831176758;386612,2898;4157211,562;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010580;Escuela Infantil;La Rambla;Público;Plaza Llano del Convento, 5;La Rambla;14057;La Rambla;Córdoba;14540;957683153;guarderambla@yahoo.es;37,6081800809684;-4,738696217536926;346532,4316;4163764,508;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010592;Escuela Infantil;Dos Torres;Público;Avda. Doctor Cornejo, s/n;Dos Torres;14023;Dos Torres;Córdoba;14460;957135017;14010592.edu@juntadeandalucia.es;38,4436981233333333333333333333333333333;-4,8977934993333333333333333333333333333;334380,764;4256751,837;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010610;Escuela Infantil;Juan María Rodríguez Lloret;Público;C/ Hornachuelos, s/n;Fuente Palmera;14030;Fuente Palmera;Córdoba;14120;957637054;eimftepal@hotmail.com;37,7053069991;-5,10280898853;314632,0617;4175199,983;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010622;Escuela Infantil;Montemayor;Público;Ctra. de la Estación, 2;Montemayor;14041;Montemayor;Córdoba;14530;608309211;emllamascarmona@hotmail.com;37,643948;-4,694576;350498,7195;4167661,996;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010634;Colegio de Educación Infantil y Primaria;Nuestra Señora de Gracia;Público;C/ Medina Azahara, s/n;Benamejí;14010;Benamejí;Córdoba;14910;957596552;14010634.edu@juntadeandalucia.es;37,2743866610437;-4,53844232565688;363604,4811;4126420,85;S;N;N;N;N;N;N;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010658;Centro de Educación Infantil;Cuenta Cuentos II;Privado;C/ María Auxiliadora, 5;Córdoba;14021;Córdoba;Córdoba;14002;957473917;cuentacuentosdoscordoba@hotmail.com;37,888786502263365;-4,768240749835968;344512,9028;4194949,512;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010661;Escuela autorizada de Música;Ferroviario;Privado;Plaza de Colón, s/n;Córdoba;14021;Córdoba;Córdoba;14001;957497551;;37,89057836086004;-4,779406785964966;343534,7528;4195167,018;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N
22;14010671;Centro de Educación Infantil;Chocolate;Privado;C/ López Amo, 4;Córdoba;14021;Córdoba;Córdoba;14006;655831836;carmenpastorafernandez@gmail.com;37,898253330186684;-4,778843522071838;343600,5305;4196017,714;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010683;Escuela Infantil;Matrona María del Valle;Público;C/ Punta del Sauce, 1;La Carlota;14017;La Carlota;Córdoba;14100;957300085;eimatronamariadelvalle@hotmail.com;37,672974;-4,93612;329253,4522;4171295,318;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010695;Centro de Educación Infantil;Concepción Cadenas Rodríguez;Privado;C/ Virgen Milagrosa, 12;Guadalcázar;14033;Guadalcázar;Córdoba;14130;957342084;concepcioncadenas@hotmail.com;37,757536;-4,946485;328534,3538;4180697,505;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010701;Centro de Educación Infantil;Los Compis;Privado;C/ Del Campo, s/n;Córdoba;14021;Córdoba;Córdoba;14005;667919454;lidia.artacho@fdemartires.es;37,8793985767;-4,81715680739;340190,9088;4193990,478;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010713;Centro de Educación Infantil;Cordobilla;Privado;Plaza Mayor, s/n;Cordobilla;14056;Puente Genil;Córdoba;14500;957607584;ceicordobilla@hotmail.com;37,359304;-4,728767;346901,7281;4136134,133;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010725;Centro de Educación Infantil;Proyecto Educa;Privado;C/ Doctor Moyano, s/n;Puente Genil;14056;Puente Genil;Córdoba;14500;957609898;proyectoeducaavas@gmail.com;37,3978060039;-4,75050194873;345055,9983;4140441,565;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010749;Centro de Educación Infantil;AEMA Mi Primer Cole;Privado;C/ Duque de Alba, 2;El Carpio;14018;El Carpio;Córdoba;14620;957181327;ceimiprimercole@movistar.es;37,939176;-4,494898;368639,9473;4200120,236;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010804;Centro de Educación Infantil;Playschool;Privado;C/ Alfonsina Storni, 6, local;Córdoba;14021;Córdoba;Córdoba;14011;651099859;rosita_210887@hotmail.com;37,89731261614356;-4,797511595538026;341957,0513;4195944,807;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010816;Centro de Educación Infantil;Mi Granja III;Privado;C/ Atlántico, esqu. C/ Isla de Hierro, portal 1, local 5;Córdoba;14021;Córdoba;Córdoba;14011;957487309;migranjacb@hotmail.com;37,8890459646;-4,79778640397;341915,2036;4195027,976;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010828;Centro de Educación Infantil;Divino Maestro;Privado;C/ Hoya, 51;Carcabuey;14015;Carcabuey;Córdoba;14810;671416547;claudia.arroyo@fdemartires.es;37,443847531769963;-4,274518741041504;387258,4398;4144874,117;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010831;Centro de Educación Infantil;Bambi II;Privado;C/ Mariana Pineda, s/n. Urbanización Los Almendros;Priego de Córdoba;14055;Priego de Córdoba;Córdoba;14800;957542597;info@escuelainfantilbambi.net;37,440584298228565;-4,213741316342799;392630,2514;4144441,076;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010841;Centro de Educación Infantil;Mimos II;Privado;Avda. Carlos III, 45 Local 1;Córdoba;14021;Córdoba;Córdoba;14014;957255936;cei_mimos@hotmail.com;37,89701302807415;-4,757868647575378;345442,233;4195845,11;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010853;Centro de Educación Infantil;Piratas;Privado;C/ Conde de Cárdenas, 16;Córdoba;14021;Córdoba;Córdoba;14002;957471347;piratasjardindeinfancia@hotmail.com;37,883793;-4,77804;343640,5919;4194411,801;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010877;Centro de Educación Infantil;Garabatos;Privado;C/ Alhaken II, s/n esquina Avda. Cervantes;Córdoba;14021;Córdoba;Córdoba;14008;957487969;rosa@escuelainfantilgarabatos.com;37,88892303643783;-4,784948229789734;343043,9329;4194992,65;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010889;Centro de Educación Infantil;Mi Solete;Privado;C/ Cerrillo de la Alegría, 3;Lucena;14038;Lucena;Córdoba;14900;669878046;ceimisolete@hotmail.com;37,4128930922;-4,48561905764;368529,7398;4141713,217;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010890;Escuela Infantil;La Victoria;Público;C/ Principal, s/n;La Victoria;14065;La Victoria;Córdoba;14140;957308017;e.infantillavictoria@gmail.com;37,67827989891033;-4,852888584136963;336605,9451;4171735,666;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010919;Centro de Educación Infantil;La Luna;Privado;C/ Alfareros, 12;Pozoblanco;14054;Pozoblanco;Córdoba;14400;957771463;esculuna@gmail.com;38,3771909794;-4,85064200928;338347,816;4249287,602;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010920;Centro de Educación Infantil;El Tiovivo 2;Privado;C/ Ronda Vieja Salud, 19;Castro del Río;14019;Castro del Río;Córdoba;14840;645117513;parquedebaena@hotmail.com;37,692806;-4,478537;369645,0877;4172760,605;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010932;Escuela Municipal de Música;Maestros Fabián y Leonardo;Público;C/ Extramuros, s/n;Villafranca de Córdoba;14067;Villafranca de Córdoba;Córdoba;14420;957190016;;37,963511277144102;-4,5439407360703384;364374,9587;4202890,789;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N
22;14010944;Centro de Educación Infantil;El Jardincito II;Privado;Avda. de Cádiz, 64;Córdoba;14021;Córdoba;Córdoba;14013;957074335;lolaeljardincito@outllok.es;37,86069212301027;-4,783473014831543;343113,7792;4191857,579;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010968;Escuela Infantil;El Rincón de Mickey;Público;C/ Arroyo Colorao, s/n;Jauja;14038;Lucena;Córdoba;14911;957519255;rincondemickeyjauja@gmail.com;37,30187047446058;-4,655494290213028;353279,5087;4129645,446;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010971;Centro de Educación Infantil;Burbujas;Privado;Avda. de Cádiz, 66;Córdoba;14021;Córdoba;Córdoba;14013;957298880;e.infantilburbujas@hotmail.com;37,8678101044;-4,78073590925;343369,6448;4192642,813;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010981;Escuela Infantil;Cigüeña Blanca;Público;C/ Séneca, s/n;Encinarejo de Córdoba;14021;Córdoba;Córdoba;14711;630519278;e.i.c.b.08@hotmail.com;37,831486500404615;-4,928274750709534;330307,9535;4188870,118;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14010993;Escuela Infantil;Villanueva del Rey;Público;Plaza del Ayuntamiento, 3;Villanueva del Rey;14071;Villanueva del Rey;Córdoba;14230;957589426;eimunicipalvvadelrey@hotmail.com;38,199736948844766;-5,151547193527222;311602,8848;4230164,693;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011006;Escuela Infantil;Chispitas;Público;Plaza Mayor, s/n;La Montiela;14060;Santaella;Córdoba;14549;666640973;mayjo98@hotmail.com;37,525605024738844;-4,91862416267395;330462,3397;4154911,439;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011018;Escuela Infantil;Colorín Colorado;Público;C/ Puerto Calatraveño, s/n;Alcaracejos;14003;Alcaracejos;Córdoba;14480;957156250;14011018.edu@juntadeandalucia.es;38,388852604561634;-4,967837333679199;328137,5982;4250793,622;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011021;Escuela Infantil;Babysol;Público;C/ Antonio Machado, s/n;Cañete de las Torres;14014;Cañete de las Torres;Córdoba;14660;616886052;14011021.edu@juntadeandalucia.es;37,869064710209535;-4,3211862444877625;383794,8774;4192110,164;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011031;Escuela Infantil;Clara Campoamor;Público;C/ Clara Campoamor, 9;Nueva Carteya;14046;Nueva Carteya;Córdoba;14857;653886672;14011031.edu@juntadeandalucia.es;37,5867819214892033333333333333333333333;-4,466606964146159;370513,022;4160980,212;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011043;Escuela Infantil;Palenciana;Público;C/ Eras Bajas, s/n;Palenciana;14048;Palenciana;Córdoba;14914;957942242;eipalenciana@hotmail.com;37,24689883034026;-4,584978818893433;359427,2689;4123439,216;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011055;Escuela Infantil;Moriles;Público;C/ Sevilla, 13;Moriles;14045;Moriles;Córdoba;14510;620955422;14011055.edu@juntadeandalucia.es;37,4377831418662716666666666666666666667;-4,6049695957638753333333333333333333333;358014,1039;4144647,958;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011067;Escuela Infantil;Nuestra Señora de Gracia;Público;C/ Hernán Ruiz, s/n;Benamejí;14010;Benamejí;Córdoba;14910;957530031;ayuntamiento@benameji.es;37,268819172443905;-4,544187784194946;363084,9816;4125811,443;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011079;Escuela Infantil;El Castillo;Público;C/ Bailén, s/n;Belmez;14009;Belmez;Córdoba;14240;673101938;14011079.edu@juntadeandalucia.es;38,2683899998;-5,2086299997;306785,7797;4237901,216;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011080;Escuela Infantil;Antaviana;Público;C/ Ruedo, 3 y 5;Almedinilla;14004;Almedinilla;Córdoba;14812;671948114;14011080.edu@juntadeandalucia.es;37,4399038755;-4,0925526305;403350,3074;4144234,392;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011092;Escuela Infantil;Carmen Cañero Blancas;Público;C/ Ramón y Cajal, s/n;Adamuz;14001;Adamuz;Córdoba;14430;957166152;14011092.edu@juntadeandalucia.es;38,0260969973;-4,51914599982;366666,515;4209799,57;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011109;Escuela Infantil;San Sebastián de los Ballesteros;Público;C/ Del Término, s/n;San Sebastián de los Ballesteros;14059;San Sebastián de los Ballesteros;Córdoba;14150;606961024;escuelainfantilsansebastian@hotmail.com;37,6526777693;-4,82328441276;339161,5104;4168843,639;S;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
22;14011110;Centro de Educación Infantil;El Arbolito;Privado;Cañ. Real Soriana, 217. Parcelas 2 y 3;Villarrubia;14021;Córdoba;Córdoba;14710;629207269;anjisaco@yahoo.es;37,8484041;-4,9145469;331554,6406;4190722,512;S;N;N;N;N;S;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N;N
